Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-07-13 03:19:00+00:00,30327.015625,30327.015625,30327.015625,30327.015625,9387008,0.0,0.0
2023-07-13 03:20:00+00:00,30343.560546875,30343.560546875,30343.560546875,30343.560546875,2294784,0.0,0.0
2023-07-13 03:21:00+00:00,30338.865234375,30338.865234375,30338.865234375,30338.865234375,0,0.0,0.0
2023-07-13 03:22:00+00:00,30338.220703125,30338.220703125,30338.220703125,30338.220703125,3578880,0.0,0.0
2023-07-13 03:23:00+00:00,30327.36328125,30327.36328125,30327.36328125,30327.36328125,1172480,0.0,0.0
2023-07-13 03:24:00+00:00,30327.28515625,30327.28515625,30327.28515625,30327.28515625,405504,0.0,0.0
2023-07-13 03:25:00+00:00,30320.96484375,30320.96484375,30320.96484375,30320.96484375,8136704,0.0,0.0
2023-07-13 03:26:00+00:00,30321.30859375,30321.30859375,30321.30859375,30321.30859375,0,0.0,0.0
2023-07-13 03:27:00+00:00,30309.77734375,30309.77734375,30309.77734375,30309.77734375,239616,0.0,0.0
2023-07-13 03:29:00+00:00,30299.9375,30299.9375,30299.9375,30299.9375,0,0.0,0.0
2023-07-13 03:30:00+00:00,30303.015625,30303.015625,30303.015625,30303.015625,0,0.0,0.0
2023-07-13 03:31:00+00:00,30293.8984375,30293.8984375,30293.8984375,30293.8984375,4774912,0.0,0.0
2023-07-13 03:32:00+00:00,30297.826171875,30297.826171875,30297.826171875,30297.826171875,3333120,0.0,0.0
2023-07-13 03:33:00+00:00,30293.912109375,30293.912109375,30293.912109375,30293.912109375,0,0.0,0.0
2023-07-13 03:34:00+00:00,30291.875,30291.875,30291.875,30291.875,9232384,0.0,0.0
2023-07-13 03:35:00+00:00,30284.103515625,30284.103515625,30284.103515625,30284.103515625,2215936,0.0,0.0
2023-07-13 03:37:00+00:00,30290.220703125,30290.220703125,30290.220703125,30290.220703125,917504,0.0,0.0
2023-07-13 03:38:00+00:00,30296.708984375,30296.708984375,30296.708984375,30296.708984375,4140032,0.0,0.0
2023-07-13 03:39:00+00:00,30304.1015625,30304.1015625,30304.1015625,30304.1015625,3344384,0.0,0.0
2023-07-13 03:40:00+00:00,30300.12109375,30300.12109375,30300.12109375,30300.12109375,7787520,0.0,0.0
2023-07-13 03:41:00+00:00,30298.103515625,30298.103515625,30298.103515625,30298.103515625,202752,0.0,0.0
2023-07-13 03:42:00+00:00,30288.55078125,30288.55078125,30288.55078125,30288.55078125,929792,0.0,0.0
2023-07-13 03:43:00+00:00,30289.37890625,30289.37890625,30289.37890625,30289.37890625,4916224,0.0,0.0
2023-07-13 03:44:00+00:00,30290.810546875,30290.810546875,30290.810546875,30290.810546875,0,0.0,0.0
2023-07-13 03:45:00+00:00,30291.583984375,30291.583984375,30291.583984375,30291.583984375,1492992,0.0,0.0
2023-07-13 03:46:00+00:00,30293.28125,30293.28125,30293.28125,30293.28125,4605952,0.0,0.0
2023-07-13 03:47:00+00:00,30291.7421875,30291.7421875,30291.7421875,30291.7421875,1263616,0.0,0.0
2023-07-13 03:48:00+00:00,30294.978515625,30294.978515625,30294.978515625,30294.978515625,660480,0.0,0.0
2023-07-13 03:49:00+00:00,30294.134765625,30294.134765625,30294.134765625,30294.134765625,5426176,0.0,0.0
2023-07-13 03:50:00+00:00,30288.927734375,30288.927734375,30288.927734375,30288.927734375,148480,0.0,0.0
2023-07-13 03:51:00+00:00,30290.873046875,30290.873046875,30290.873046875,30290.873046875,0,0.0,0.0
2023-07-13 03:53:00+00:00,30290.728515625,30290.728515625,30290.728515625,30290.728515625,4061184,0.0,0.0
2023-07-13 03:54:00+00:00,30290.09375,30290.09375,30290.09375,30290.09375,0,0.0,0.0
2023-07-13 03:55:00+00:00,30302.15234375,30302.15234375,30302.15234375,30302.15234375,4707328,0.0,0.0
2023-07-13 03:56:00+00:00,30295.53515625,30295.53515625,30295.53515625,30295.53515625,832512,0.0,0.0
2023-07-13 03:57:00+00:00,30296.7578125,30296.7578125,30296.7578125,30296.7578125,2896896,0.0,0.0
2023-07-13 03:59:00+00:00,30301.91015625,30301.91015625,30301.91015625,30301.91015625,10148864,0.0,0.0
2023-07-13 04:01:00+00:00,30295.505859375,30295.505859375,30295.505859375,30295.505859375,0,0.0,0.0
2023-07-13 04:02:00+00:00,30293.779296875,30293.779296875,30293.779296875,30293.779296875,0,0.0,0.0
2023-07-13 04:03:00+00:00,30289.166015625,30289.166015625,30289.166015625,30289.166015625,124928,0.0,0.0
2023-07-13 04:04:00+00:00,30289.037109375,30289.037109375,30289.037109375,30289.037109375,4214784,0.0,0.0
2023-07-13 04:05:00+00:00,30286.962890625,30286.962890625,30286.962890625,30286.962890625,0,0.0,0.0
2023-07-13 04:06:00+00:00,30287.896484375,30287.896484375,30287.896484375,30287.896484375,657408,0.0,0.0
2023-07-13 04:07:00+00:00,30286.72265625,30286.72265625,30286.72265625,30286.72265625,0,0.0,0.0
2023-07-13 04:08:00+00:00,30287.623046875,30287.623046875,30287.623046875,30287.623046875,1213440,0.0,0.0
2023-07-13 04:09:00+00:00,30291.876953125,30291.876953125,30291.876953125,30291.876953125,0,0.0,0.0
2023-07-13 04:10:00+00:00,30289.36328125,30289.36328125,30289.36328125,30289.36328125,0,0.0,0.0
2023-07-13 04:11:00+00:00,30284.244140625,30284.244140625,30284.244140625,30284.244140625,476160,0.0,0.0
2023-07-13 04:12:00+00:00,30268.3515625,30268.3515625,30268.3515625,30268.3515625,0,0.0,0.0
2023-07-13 04:13:00+00:00,30288.078125,30288.078125,30288.078125,30288.078125,2034688,0.0,0.0
2023-07-13 04:14:00+00:00,30293.919921875,30293.919921875,30293.919921875,30293.919921875,7633920,0.0,0.0
2023-07-13 04:15:00+00:00,30283.07421875,30283.07421875,30283.07421875,30283.07421875,8771584,0.0,0.0
2023-07-13 04:16:00+00:00,30279.693359375,30279.693359375,30279.693359375,30279.693359375,15396864,0.0,0.0
2023-07-13 04:17:00+00:00,30272.873046875,30272.873046875,30272.873046875,30272.873046875,1767424,0.0,0.0
2023-07-13 04:18:00+00:00,30275.287109375,30275.287109375,30275.287109375,30275.287109375,1119232,0.0,0.0
2023-07-13 04:19:00+00:00,30297.470703125,30297.470703125,30297.470703125,30297.470703125,10147840,0.0,0.0
2023-07-13 04:20:00+00:00,30299.771484375,30299.771484375,30299.771484375,30299.771484375,753664,0.0,0.0
2023-07-13 04:21:00+00:00,30295.58203125,30295.58203125,30295.58203125,30295.58203125,3646464,0.0,0.0
2023-07-13 04:23:00+00:00,30285.03515625,30285.03515625,30285.03515625,30285.03515625,6985728,0.0,0.0
2023-07-13 04:24:00+00:00,30282.5625,30282.5625,30282.5625,30282.5625,173056,0.0,0.0
2023-07-13 04:26:00+00:00,30289.470703125,30289.470703125,30289.470703125,30289.470703125,0,0.0,0.0
2023-07-13 04:27:00+00:00,30289.4296875,30289.4296875,30289.4296875,30289.4296875,280576,0.0,0.0
2023-07-13 04:28:00+00:00,30289.576171875,30289.576171875,30289.576171875,30289.576171875,5701632,0.0,0.0
2023-07-13 04:29:00+00:00,30291.017578125,30291.017578125,30291.017578125,30291.017578125,0,0.0,0.0
2023-07-13 04:30:00+00:00,30288.54296875,30288.54296875,30288.54296875,30288.54296875,0,0.0,0.0
2023-07-13 04:31:00+00:00,30289.0078125,30289.0078125,30289.0078125,30289.0078125,680960,0.0,0.0
2023-07-13 04:32:00+00:00,30287.29296875,30287.29296875,30287.29296875,30287.29296875,0,0.0,0.0
2023-07-13 04:33:00+00:00,30287.86328125,30287.86328125,30287.86328125,30287.86328125,0,0.0,0.0
2023-07-13 04:35:00+00:00,30294.29296875,30294.29296875,30294.29296875,30294.29296875,0,0.0,0.0
2023-07-13 04:37:00+00:00,30314.607421875,30314.607421875,30314.607421875,30314.607421875,11100160,0.0,0.0
2023-07-13 04:38:00+00:00,30312.802734375,30312.802734375,30312.802734375,30312.802734375,3200000,0.0,0.0
2023-07-13 04:39:00+00:00,30316.51171875,30316.51171875,30316.51171875,30316.51171875,0,0.0,0.0
2023-07-13 04:40:00+00:00,30312.8984375,30312.8984375,30312.8984375,30312.8984375,3200000,0.0,0.0
2023-07-13 04:41:00+00:00,30301.287109375,30301.287109375,30301.287109375,30301.287109375,1772544,0.0,0.0
2023-07-13 04:42:00+00:00,30306.416015625,30306.416015625,30306.416015625,30306.416015625,0,0.0,0.0
2023-07-13 04:43:00+00:00,30309.880859375,30309.880859375,30309.880859375,30309.880859375,2160640,0.0,0.0
2023-07-13 04:44:00+00:00,30309.990234375,30309.990234375,30309.990234375,30309.990234375,2251776,0.0,0.0
2023-07-13 04:45:00+00:00,30307.2421875,30307.2421875,30307.2421875,30307.2421875,1155072,0.0,0.0
2023-07-13 04:46:00+00:00,30307.802734375,30307.802734375,30307.802734375,30307.802734375,0,0.0,0.0
2023-07-13 04:47:00+00:00,30313.1015625,30313.1015625,30313.1015625,30313.1015625,0,0.0,0.0
2023-07-13 04:48:00+00:00,30310.978515625,30310.978515625,30310.978515625,30310.978515625,1075200,0.0,0.0
2023-07-13 04:49:00+00:00,30311.39453125,30311.39453125,30311.39453125,30311.39453125,0,0.0,0.0
2023-07-13 04:50:00+00:00,30312.34765625,30312.34765625,30312.34765625,30312.34765625,1405952,0.0,0.0
2023-07-13 04:51:00+00:00,30305.4375,30305.4375,30305.4375,30305.4375,794624,0.0,0.0
2023-07-13 04:52:00+00:00,30300.04296875,30300.04296875,30300.04296875,30300.04296875,0,0.0,0.0
2023-07-13 04:53:00+00:00,30299.134765625,30299.134765625,30299.134765625,30299.134765625,0,0.0,0.0
2023-07-13 04:54:00+00:00,30302.373046875,30302.373046875,30302.373046875,30302.373046875,0,0.0,0.0
2023-07-13 04:55:00+00:00,30306.609375,30306.609375,30306.609375,30306.609375,920576,0.0,0.0
2023-07-13 04:56:00+00:00,30305.20703125,30305.20703125,30305.20703125,30305.20703125,1766400,0.0,0.0
2023-07-13 04:57:00+00:00,30292.8671875,30292.8671875,30292.8671875,30292.8671875,175104,0.0,0.0
2023-07-13 04:58:00+00:00,30292.6328125,30292.6328125,30292.6328125,30292.6328125,0,0.0,0.0
2023-07-13 04:59:00+00:00,30294.900390625,30294.900390625,30294.900390625,30294.900390625,586752,0.0,0.0
2023-07-13 05:00:00+00:00,30298.5546875,30298.5546875,30298.5546875,30298.5546875,713728,0.0,0.0
2023-07-13 05:01:00+00:00,30292.607421875,30292.607421875,30292.607421875,30292.607421875,0,0.0,0.0
2023-07-13 05:02:00+00:00,30285.623046875,30285.623046875,30285.623046875,30285.623046875,125952,0.0,0.0
2023-07-13 05:03:00+00:00,30283.412109375,30283.412109375,30283.412109375,30283.412109375,0,0.0,0.0
2023-07-13 05:04:00+00:00,30280.921875,30280.921875,30280.921875,30280.921875,0,0.0,0.0
2023-07-13 05:05:00+00:00,30278.677734375,30278.677734375,30278.677734375,30278.677734375,499712,0.0,0.0
2023-07-13 05:06:00+00:00,30276.927734375,30276.927734375,30276.927734375,30276.927734375,1438720,0.0,0.0
2023-07-13 05:07:00+00:00,30276.255859375,30276.255859375,30276.255859375,30276.255859375,0,0.0,0.0
2023-07-13 05:09:00+00:00,30271.787109375,30271.787109375,30271.787109375,30271.787109375,67584,0.0,0.0
2023-07-13 05:11:00+00:00,30273.220703125,30273.220703125,30273.220703125,30273.220703125,21494784,0.0,0.0
2023-07-13 05:12:00+00:00,30283.12890625,30283.12890625,30283.12890625,30283.12890625,1499136,0.0,0.0
2023-07-13 05:13:00+00:00,30286.18359375,30286.18359375,30286.18359375,30286.18359375,1388544,0.0,0.0
2023-07-13 05:14:00+00:00,30294.05859375,30294.05859375,30294.05859375,30294.05859375,1999872,0.0,0.0
2023-07-13 05:15:00+00:00,30296.306640625,30296.306640625,30296.306640625,30296.306640625,2136064,0.0,0.0
2023-07-13 05:16:00+00:00,30295.158203125,30295.158203125,30295.158203125,30295.158203125,219136,0.0,0.0
2023-07-13 05:17:00+00:00,30289.6796875,30289.6796875,30289.6796875,30289.6796875,1333248,0.0,0.0
2023-07-13 05:18:00+00:00,30287.50390625,30287.50390625,30287.50390625,30287.50390625,0,0.0,0.0
2023-07-13 05:19:00+00:00,30292.1640625,30292.1640625,30292.1640625,30292.1640625,1724416,0.0,0.0
2023-07-13 05:20:00+00:00,30284.671875,30284.671875,30284.671875,30284.671875,354304,0.0,0.0
2023-07-13 05:21:00+00:00,30294.05859375,30294.05859375,30294.05859375,30294.05859375,296960,0.0,0.0
2023-07-13 05:22:00+00:00,30297.994140625,30297.994140625,30297.994140625,30297.994140625,0,0.0,0.0
2023-07-13 05:23:00+00:00,30306.546875,30306.546875,30306.546875,30306.546875,0,0.0,0.0
2023-07-13 05:24:00+00:00,30304.0859375,30304.0859375,30304.0859375,30304.0859375,0,0.0,0.0
2023-07-13 05:25:00+00:00,30309.416015625,30309.416015625,30309.416015625,30309.416015625,1898496,0.0,0.0
2023-07-13 05:26:00+00:00,30312.572265625,30312.572265625,30312.572265625,30312.572265625,1292288,0.0,0.0
2023-07-13 05:27:00+00:00,30313.244140625,30313.244140625,30313.244140625,30313.244140625,1026048,0.0,0.0
2023-07-13 05:28:00+00:00,30311.0546875,30311.0546875,30311.0546875,30311.0546875,0,0.0,0.0
2023-07-13 05:29:00+00:00,30311.384765625,30311.384765625,30311.384765625,30311.384765625,0,0.0,0.0
2023-07-13 05:30:00+00:00,30309.90625,30309.90625,30309.90625,30309.90625,0,0.0,0.0
2023-07-13 05:31:00+00:00,30306.4296875,30306.4296875,30306.4296875,30306.4296875,0,0.0,0.0
2023-07-13 05:32:00+00:00,30310.060546875,30310.060546875,30310.060546875,30310.060546875,315392,0.0,0.0
2023-07-13 05:33:00+00:00,30310.673828125,30310.673828125,30310.673828125,30310.673828125,0,0.0,0.0
2023-07-13 05:35:00+00:00,30309.9140625,30309.9140625,30309.9140625,30309.9140625,769024,0.0,0.0
2023-07-13 05:36:00+00:00,30305.255859375,30305.255859375,30305.255859375,30305.255859375,0,0.0,0.0
2023-07-13 05:37:00+00:00,30303.921875,30303.921875,30303.921875,30303.921875,2061312,0.0,0.0
2023-07-13 05:38:00+00:00,30296.421875,30296.421875,30296.421875,30296.421875,0,0.0,0.0
2023-07-13 05:39:00+00:00,30296.36328125,30296.36328125,30296.36328125,30296.36328125,0,0.0,0.0
2023-07-13 05:40:00+00:00,30292.814453125,30292.814453125,30292.814453125,30292.814453125,3902464,0.0,0.0
2023-07-13 05:41:00+00:00,30293.537109375,30293.537109375,30293.537109375,30293.537109375,3624960,0.0,0.0
2023-07-13 05:42:00+00:00,30294.736328125,30294.736328125,30294.736328125,30294.736328125,400384,0.0,0.0
2023-07-13 05:43:00+00:00,30292.69921875,30292.69921875,30292.69921875,30292.69921875,0,0.0,0.0
2023-07-13 05:44:00+00:00,30293.853515625,30293.853515625,30293.853515625,30293.853515625,0,0.0,0.0
2023-07-13 05:45:00+00:00,30293.1328125,30293.1328125,30293.1328125,30293.1328125,178176,0.0,0.0
2023-07-13 05:46:00+00:00,30288.26171875,30288.26171875,30288.26171875,30288.26171875,1926144,0.0,0.0
2023-07-13 05:47:00+00:00,30290.3359375,30290.3359375,30290.3359375,30290.3359375,0,0.0,0.0
2023-07-13 05:49:00+00:00,30294.91796875,30294.91796875,30294.91796875,30294.91796875,1695744,0.0,0.0
2023-07-13 05:50:00+00:00,30296.78515625,30296.78515625,30296.78515625,30296.78515625,957440,0.0,0.0
2023-07-13 05:51:00+00:00,30298.396484375,30298.396484375,30298.396484375,30298.396484375,0,0.0,0.0
2023-07-13 05:52:00+00:00,30298.78125,30298.78125,30298.78125,30298.78125,0,0.0,0.0
2023-07-13 05:53:00+00:00,30299.56640625,30299.56640625,30299.56640625,30299.56640625,0,0.0,0.0
2023-07-13 05:54:00+00:00,30299.517578125,30299.517578125,30299.517578125,30299.517578125,0,0.0,0.0
2023-07-13 05:55:00+00:00,30301.17578125,30301.17578125,30301.17578125,30301.17578125,3183616,0.0,0.0
2023-07-13 05:56:00+00:00,30306.306640625,30306.306640625,30306.306640625,30306.306640625,0,0.0,0.0
2023-07-13 05:57:00+00:00,30307.423828125,30307.423828125,30307.423828125,30307.423828125,637952,0.0,0.0
2023-07-13 05:58:00+00:00,30313.978515625,30313.978515625,30313.978515625,30313.978515625,0,0.0,0.0
2023-07-13 05:59:00+00:00,30319.509765625,30319.509765625,30319.509765625,30319.509765625,2536448,0.0,0.0
2023-07-13 06:00:00+00:00,30321.56640625,30321.56640625,30321.56640625,30321.56640625,1422336,0.0,0.0
2023-07-13 06:01:00+00:00,30309.130859375,30309.130859375,30309.130859375,30309.130859375,0,0.0,0.0
2023-07-13 06:02:00+00:00,30313.08203125,30313.08203125,30313.08203125,30313.08203125,0,0.0,0.0
2023-07-13 06:03:00+00:00,30311.419921875,30311.419921875,30311.419921875,30311.419921875,0,0.0,0.0
2023-07-13 06:04:00+00:00,30316.912109375,30316.912109375,30316.912109375,30316.912109375,0,0.0,0.0
2023-07-13 06:05:00+00:00,30315.693359375,30315.693359375,30315.693359375,30315.693359375,0,0.0,0.0
2023-07-13 06:07:00+00:00,30310.384765625,30310.384765625,30310.384765625,30310.384765625,0,0.0,0.0
2023-07-13 06:08:00+00:00,30318.20703125,30318.20703125,30318.20703125,30318.20703125,0,0.0,0.0
2023-07-13 06:09:00+00:00,30319.35546875,30319.35546875,30319.35546875,30319.35546875,1619968,0.0,0.0
2023-07-13 06:11:00+00:00,30314.611328125,30314.611328125,30314.611328125,30314.611328125,10232832,0.0,0.0
2023-07-13 06:12:00+00:00,30326.048828125,30326.048828125,30326.048828125,30326.048828125,1072128,0.0,0.0
2023-07-13 06:13:00+00:00,30325.9765625,30325.9765625,30325.9765625,30325.9765625,8922112,0.0,0.0
2023-07-13 06:14:00+00:00,30327.32421875,30327.32421875,30327.32421875,30327.32421875,2320384,0.0,0.0
2023-07-13 06:15:00+00:00,30341.73828125,30341.73828125,30341.73828125,30341.73828125,1332224,0.0,0.0
2023-07-13 06:16:00+00:00,30338.39453125,30338.39453125,30338.39453125,30338.39453125,16819200,0.0,0.0
2023-07-13 06:17:00+00:00,30340.974609375,30340.974609375,30340.974609375,30340.974609375,729088,0.0,0.0
2023-07-13 06:18:00+00:00,30339.775390625,30339.775390625,30339.775390625,30339.775390625,0,0.0,0.0
2023-07-13 06:19:00+00:00,30335.916015625,30335.916015625,30335.916015625,30335.916015625,11906048,0.0,0.0
2023-07-13 06:20:00+00:00,30330.12890625,30330.12890625,30330.12890625,30330.12890625,0,0.0,0.0
2023-07-13 06:21:00+00:00,30328.287109375,30328.287109375,30328.287109375,30328.287109375,0,0.0,0.0
2023-07-13 06:23:00+00:00,30328.951171875,30328.951171875,30328.951171875,30328.951171875,0,0.0,0.0
2023-07-13 06:24:00+00:00,30327.72265625,30327.72265625,30327.72265625,30327.72265625,0,0.0,0.0
2023-07-13 06:25:00+00:00,30333.763671875,30333.763671875,30333.763671875,30333.763671875,0,0.0,0.0
2023-07-13 06:26:00+00:00,30335.880859375,30335.880859375,30335.880859375,30335.880859375,365568,0.0,0.0
2023-07-13 06:27:00+00:00,30342.130859375,30342.130859375,30342.130859375,30342.130859375,0,0.0,0.0
2023-07-13 06:28:00+00:00,30350.58984375,30350.58984375,30350.58984375,30350.58984375,0,0.0,0.0
2023-07-13 06:29:00+00:00,30355.732421875,30355.732421875,30355.732421875,30355.732421875,0,0.0,0.0
2023-07-13 06:30:00+00:00,30359.994140625,30359.994140625,30359.994140625,30359.994140625,250880,0.0,0.0
2023-07-13 06:31:00+00:00,30352.814453125,30352.814453125,30352.814453125,30352.814453125,0,0.0,0.0
2023-07-13 06:32:00+00:00,30347.71875,30347.71875,30347.71875,30347.71875,0,0.0,0.0
2023-07-13 06:33:00+00:00,30347.25,30347.25,30347.25,30347.25,0,0.0,0.0
2023-07-13 06:34:00+00:00,30342.666015625,30342.666015625,30342.666015625,30342.666015625,0,0.0,0.0
2023-07-13 06:35:00+00:00,30346.986328125,30346.986328125,30346.986328125,30346.986328125,0,0.0,0.0
2023-07-13 06:37:00+00:00,30344.4375,30344.4375,30344.4375,30344.4375,0,0.0,0.0
2023-07-13 06:38:00+00:00,30342.630859375,30342.630859375,30342.630859375,30342.630859375,0,0.0,0.0
2023-07-13 06:39:00+00:00,30342.212890625,30342.212890625,30342.212890625,30342.212890625,0,0.0,0.0
2023-07-13 06:40:00+00:00,30337.650390625,30337.650390625,30337.650390625,30337.650390625,0,0.0,0.0
2023-07-13 06:41:00+00:00,30338.26953125,30338.26953125,30338.26953125,30338.26953125,0,0.0,0.0
2023-07-13 06:42:00+00:00,30339.546875,30339.546875,30339.546875,30339.546875,0,0.0,0.0
2023-07-13 06:43:00+00:00,30339.5859375,30339.5859375,30339.5859375,30339.5859375,0,0.0,0.0
2023-07-13 06:44:00+00:00,30336.080078125,30336.080078125,30336.080078125,30336.080078125,401408,0.0,0.0
2023-07-13 06:45:00+00:00,30344.17578125,30344.17578125,30344.17578125,30344.17578125,0,0.0,0.0
2023-07-13 06:46:00+00:00,30343.90234375,30343.90234375,30343.90234375,30343.90234375,0,0.0,0.0
2023-07-13 06:47:00+00:00,30344.416015625,30344.416015625,30344.416015625,30344.416015625,300032,0.0,0.0
2023-07-13 06:48:00+00:00,30355.638671875,30355.638671875,30355.638671875,30355.638671875,0,0.0,0.0
2023-07-13 06:49:00+00:00,30358.373046875,30358.373046875,30358.373046875,30358.373046875,0,0.0,0.0
2023-07-13 06:50:00+00:00,30357.880859375,30357.880859375,30357.880859375,30357.880859375,629760,0.0,0.0
2023-07-13 06:51:00+00:00,30361.033203125,30361.033203125,30361.033203125,30361.033203125,0,0.0,0.0
2023-07-13 06:52:00+00:00,30373.16015625,30373.16015625,30373.16015625,30373.16015625,0,0.0,0.0
2023-07-13 06:53:00+00:00,30373.501953125,30373.501953125,30373.501953125,30373.501953125,552960,0.0,0.0
2023-07-13 06:54:00+00:00,30371.1015625,30371.1015625,30371.1015625,30371.1015625,863232,0.0,0.0
2023-07-13 06:55:00+00:00,30370.845703125,30370.845703125,30370.845703125,30370.845703125,3712000,0.0,0.0
2023-07-13 06:56:00+00:00,30381.865234375,30381.865234375,30381.865234375,30381.865234375,0,0.0,0.0
2023-07-13 06:57:00+00:00,30387.927734375,30387.927734375,30387.927734375,30387.927734375,2581504,0.0,0.0
2023-07-13 06:58:00+00:00,30379.51953125,30379.51953125,30379.51953125,30379.51953125,8332288,0.0,0.0
2023-07-13 06:59:00+00:00,30380.107421875,30380.107421875,30380.107421875,30380.107421875,0,0.0,0.0
2023-07-13 07:01:00+00:00,30382.41796875,30382.41796875,30382.41796875,30382.41796875,0,0.0,0.0
2023-07-13 07:02:00+00:00,30381.771484375,30381.771484375,30381.771484375,30381.771484375,0,0.0,0.0
2023-07-13 07:03:00+00:00,30395.123046875,30395.123046875,30395.123046875,30395.123046875,0,0.0,0.0
2023-07-13 07:04:00+00:00,30400.138671875,30400.138671875,30400.138671875,30400.138671875,0,0.0,0.0
2023-07-13 07:05:00+00:00,30391.77734375,30391.77734375,30391.77734375,30391.77734375,0,0.0,0.0
2023-07-13 07:06:00+00:00,30395.609375,30395.609375,30395.609375,30395.609375,0,0.0,0.0
2023-07-13 07:07:00+00:00,30391.826171875,30391.826171875,30391.826171875,30391.826171875,0,0.0,0.0
2023-07-13 07:08:00+00:00,30395.98828125,30395.98828125,30395.98828125,30395.98828125,0,0.0,0.0
2023-07-13 07:09:00+00:00,30398.693359375,30398.693359375,30398.693359375,30398.693359375,523264,0.0,0.0
2023-07-13 07:11:00+00:00,30405.287109375,30405.287109375,30405.287109375,30405.287109375,2818048,0.0,0.0
2023-07-13 07:13:00+00:00,30409.37109375,30409.37109375,30409.37109375,30409.37109375,7515136,0.0,0.0
2023-07-13 07:14:00+00:00,30414.5,30414.5,30414.5,30414.5,0,0.0,0.0
2023-07-13 07:15:00+00:00,30420.267578125,30420.267578125,30420.267578125,30420.267578125,1281024,0.0,0.0
2023-07-13 07:16:00+00:00,30408.486328125,30408.486328125,30408.486328125,30408.486328125,108544,0.0,0.0
2023-07-13 07:17:00+00:00,30396.759765625,30396.759765625,30396.759765625,30396.759765625,0,0.0,0.0
2023-07-13 07:18:00+00:00,30401.75390625,30401.75390625,30401.75390625,30401.75390625,1370112,0.0,0.0
2023-07-13 07:19:00+00:00,30409.62109375,30409.62109375,30409.62109375,30409.62109375,12500992,0.0,0.0
2023-07-13 07:20:00+00:00,30409.0,30409.0,30409.0,30409.0,0,0.0,0.0
2023-07-13 07:21:00+00:00,30406.580078125,30406.580078125,30406.580078125,30406.580078125,0,0.0,0.0
2023-07-13 07:23:00+00:00,30400.322265625,30400.322265625,30400.322265625,30400.322265625,0,0.0,0.0
2023-07-13 07:24:00+00:00,30398.697265625,30398.697265625,30398.697265625,30398.697265625,0,0.0,0.0
2023-07-13 07:25:00+00:00,30400.263671875,30400.263671875,30400.263671875,30400.263671875,6120448,0.0,0.0
2023-07-13 07:26:00+00:00,30401.388671875,30401.388671875,30401.388671875,30401.388671875,0,0.0,0.0
2023-07-13 07:27:00+00:00,30402.1953125,30402.1953125,30402.1953125,30402.1953125,0,0.0,0.0
2023-07-13 07:28:00+00:00,30402.9765625,30402.9765625,30402.9765625,30402.9765625,0,0.0,0.0
2023-07-13 07:29:00+00:00,30406.30078125,30406.30078125,30406.30078125,30406.30078125,0,0.0,0.0
2023-07-13 07:30:00+00:00,30408.51171875,30408.51171875,30408.51171875,30408.51171875,0,0.0,0.0
2023-07-13 07:31:00+00:00,30405.494140625,30405.494140625,30405.494140625,30405.494140625,0,0.0,0.0
2023-07-13 07:32:00+00:00,30405.16015625,30405.16015625,30405.16015625,30405.16015625,0,0.0,0.0
2023-07-13 07:33:00+00:00,30394.60546875,30394.60546875,30394.60546875,30394.60546875,275456,0.0,0.0
2023-07-13 07:34:00+00:00,30393.37890625,30393.37890625,30393.37890625,30393.37890625,0,0.0,0.0
2023-07-13 07:35:00+00:00,30387.04296875,30387.04296875,30387.04296875,30387.04296875,0,0.0,0.0
2023-07-13 07:37:00+00:00,30389.310546875,30389.310546875,30389.310546875,30389.310546875,0,0.0,0.0
2023-07-13 07:38:00+00:00,30391.751953125,30391.751953125,30391.751953125,30391.751953125,0,0.0,0.0
2023-07-13 07:39:00+00:00,30389.205078125,30389.205078125,30389.205078125,30389.205078125,0,0.0,0.0
2023-07-13 07:40:00+00:00,30383.390625,30383.390625,30383.390625,30383.390625,0,0.0,0.0
2023-07-13 07:41:00+00:00,30386.068359375,30386.068359375,30386.068359375,30386.068359375,0,0.0,0.0
2023-07-13 07:42:00+00:00,30384.6796875,30384.6796875,30384.6796875,30384.6796875,0,0.0,0.0
2023-07-13 07:43:00+00:00,30388.85546875,30388.85546875,30388.85546875,30388.85546875,0,0.0,0.0
2023-07-13 07:44:00+00:00,30391.54296875,30391.54296875,30391.54296875,30391.54296875,0,0.0,0.0
2023-07-13 07:45:00+00:00,30390.08984375,30390.08984375,30390.08984375,30390.08984375,71680,0.0,0.0
2023-07-13 07:46:00+00:00,30388.283203125,30388.283203125,30388.283203125,30388.283203125,197632,0.0,0.0
2023-07-13 07:47:00+00:00,30392.19140625,30392.19140625,30392.19140625,30392.19140625,0,0.0,0.0
2023-07-13 07:48:00+00:00,30392.654296875,30392.654296875,30392.654296875,30392.654296875,2159616,0.0,0.0
2023-07-13 07:49:00+00:00,30388.048828125,30388.048828125,30388.048828125,30388.048828125,0,0.0,0.0
2023-07-13 07:51:00+00:00,30386.521484375,30386.521484375,30386.521484375,30386.521484375,0,0.0,0.0
2023-07-13 07:52:00+00:00,30370.89453125,30370.89453125,30370.89453125,30370.89453125,0,0.0,0.0
2023-07-13 07:53:00+00:00,30371.345703125,30371.345703125,30371.345703125,30371.345703125,215040,0.0,0.0
